Date,Close,High,Low,Open,Volume
2021-12-09,437.2614440917969,440.3368530852221,437.0645508448951,438.9491577219033,61272600
2021-12-10,441.3775939941406,441.52761743144606,437.41145846142433,439.9617996675269,77159800
2021-12-13,437.4676818847656,441.20879629669554,437.1863772299923,440.86187964178026,87724700
2021-12-14,434.4578857421875,436.6894377150197,431.5418858646757,434.2047373052017,97264100
2021-12-15,441.246337890625,441.4901009370348,432.0013403611418,434.5141971486355,116899300
2021-12-16,437.3551635742188,443.37469964954175,435.8080595359977,443.09342361388826,116568600
2021-12-17,432.7005004882813,437.2827723193572,430.997439062657,434.2812378256714,135511600
2021-12-20,428.099365234375,428.4945351603184,424.4862394814665,427.62890570329984,107134800
2021-12-21,435.7020263671875,435.84315849906136,429.35082200169626,431.51492459596,69806300
2021-12-22,440.0585021972656,440.1714079067417,435.25039016185815,435.4480038680164,58890200
2021-12-23,442.7965393066406,444.2925972471357,440.9523458894644,441.0558332086626,56439700
2021-12-27,449.0630798339844,449.11011430535285,444.1232543282057,444.17028879957417,56808600
2021-12-28,448.6960754394531,450.52146074512336,447.9339332846144,449.4958623974338,47274600
2021-12-29,449.2700500488281,450.2862300149204,447.8022185897107,448.7995905115579,54503000
2021-12-30,448.0279846191406,450.7001910745442,447.5669435079559,449.6934008752194,55329000
2021-12-31,446.89892578125,448.6866663206762,446.6260799179109,447.5387725895835,65237400
2022-01-03,449.4864501953125,449.61819265083415,445.8545162929149,448.15975083339737,72668200
2022-01-04,449.3358459472656,451.6223008842784,447.48223441413006,450.9071932731494,71178700
2022-01-05,440.7076721191406,449.74050080120287,440.61357447061033,448.9689402836536,104538900
2022-01-06,440.2936401367188,443.0034914570786,437.93192425280233,440.2466056724417,86858900
2022-01-07,438.5530395507813,441.47931328156096,437.1981135652395,440.3031642465127,85111600
2022-01-10,438.0072021484375,438.2235951358121,429.62361061806894,435.3632221203748,119362000
2022-01-11,441.9967651367188,442.0908627934465,434.751676287286,437.7438209696161,74303100
2022-01-12,443.1916809082031,445.2429062617321,441.2345819172256,443.7280116585806,67605400
2022-01-13,437.0850830078125,444.9417620607511,436.0594847879406,444.29252568167936,91173100
2022-01-14,437.263916015625,437.6120514809011,432.7286791584299,433.94247281173614,95890900
2022-01-18,429.5201110839844,432.7851012078921,428.409833540068,432.5780978764357,109709100
2022-01-19,425.0601806640625,432.455790611051,424.7873060995941,431.0632487949444,109357600
2022-01-20,420.3556213378906,431.6372325182061,418.2385532953383,426.9420552480534,122379700
2022-01-21,412.103759765625,421.5882117054816,412.0755333410702,419.2359139440063,202271200
2022-01-24,413.8538208007813,414.3619251147175,395.901098425589,406.50524550753806,251783900
2022-01-25,408.8011169433594,413.7409421509055,401.9135823339121,407.47441758472695,167997300
2022-01-26,407.7755126953125,417.8057134652488,403.5225401054795,414.6818552495206,186391100
2022-01-27,405.7619323730469,415.50045053402,404.0777079047049,412.3672026513168,149878300
2022-01-28,415.8392028808594,415.886237349482,402.54401155859085,407.1168645482626,164457400
2022-01-31,423.3289489746094,423.6770844746201,413.82565957531546,415.171167102493,152251400
2022-02-01,426.1893005371094,426.8291186076498,420.5343677869096,424.053395889453,123155400
2022-02-02,430.3293762207031,431.05387362428513,426.2834066730469,428.5886700615122,117361000
2022-02-03,420.2145080566406,426.208158589354,419.37707621036856,424.30751219871513,118024400
2022-02-04,422.1903991699219,426.0293363499769,417.6080991681987,419.9792336074007,118454400
2022-02-07,420.8354797363281,424.3450895509773,419.50878037886775,422.95254768054906,84472900
2022-02-08,424.2980346679688,425.2201456654425,418.91597660458353,420.3367735452306,81012000
2022-02-09,430.5081787109375,430.82808779311625,428.12765428405766,428.325239275932,92589900
2022-02-10,422.7737731933594,430.6680694415039,420.7790293131962,424.67441942143387,140103700
2022-02-11,414.4372253417969,424.92846773085336,413.00703862428105,422.858462906652,153214600
2022-02-14,413.0823059082031,415.50989334254666,409.61973040303707,413.9291560964369,123006300
2022-02-15,419.7440185546875,419.9133771021189,416.9965221332092,417.5140448697904,88482700
2022-02-16,420.2145080566406,421.5882420080019,415.8298212683436,417.7022412323989,84863600
2022-02-17,411.2380981445313,420.186247943638,410.635924854165,417.0341632264874,102259100
2022-02-18,408.5753173828125,412.7435821681036,406.3076988713617,411.492143665792,132642900
2022-02-22,404.1906127929688,409.7702560003978,400.6997823601273,406.3735519322751,124391800
2022-02-23,397.0207824707031,407.6625740349879,396.4562253293039,407.09801689358864,132578000
2022-02-24,402.9955749511719,403.4284183428238,386.378971556724,386.7364966376221,213942900
2022-02-25,411.8873596191406,411.9720388972426,402.5816554040874,404.2282639234101,121804500
2022-02-28,410.8335266113281,412.3107765451423,405.25388303089113,406.5052928463394,145615000
2022-03-01,404.5763549804688,411.3415647709706,401.8758933767992,409.3374027412006,137785900
2022-03-02,412.0190734863281,413.740942784039,406.0724579549326,406.8251817399771,117726500
2022-03-03,409.9678649902344,415.0488225356622,408.1707060110163,414.44664922565886,105501700
2022-03-04,406.6369934082031,407.76607902539786,402.600442693899,406.2417947777143,113978200
2022-03-07,394.6496887207031,406.7593128666358,394.5838174926232,406.0536235461076,137896600
2022-03-08,391.6575622558594,401.9700272063481,390.5943191141427,394.82845492231417,164772700
2022-03-09,402.158203125,404.13413881650297,397.8393882545467,400.02232727972273,116990800
2022-03-10,400.34228515625,401.2361411085676,395.60004466085365,397.5571438333972,93972700
2022-03-11,395.2519226074219,403.4379021571393,394.7438182155745,402.8263104395944,95636300
2022-03-14,392.3632507324219,399.4671781987032,391.2247467020312,396.0234396841189,95729200
2022-03-15,400.991455078125,401.6218547157255,393.6993329697204,394.96955062340055,106219100
2022-03-16,409.8831481933594,409.939601038674,399.7023972745846,404.49170046381727,144954800
2022-03-17,415.01116943359375,415.01116943359375,407.596722776026,407.9730846505351,102676900
2022-03-18,419.5566711425781,419.8775739934096,412.666635478276,413.4028311487186,106345500
2022-03-21,419.4339904785156,421.38772166865976,415.932315667066,419.3867810928451,88349800
2022-03-22,424.3420104980469,425.2764050572008,420.8214687288552,420.8214687288552,74650400
2022-03-23,418.87701416015625,423.3036348746583,418.79207184754273,421.8123773802743,79426100
